Kapiti_F,Kapiti_D,Kapiti_S,Maunga_F,Maunga_D,Maunga_S,Rotok_F,Rotok_D,Rotok_S,Tiri_F,Tiri_D,Tiri_S,Karori_F,Karori_D,Karori_S,Bushy_F,Bushy_D,Bushy_S,Bushy_a,Bushy_b,Bushy_T,Karori_a,Karori_b,Karori_T,Maunga_a,Maunga_b,Maunga_T,Rotok_a,Rotok_b,Rotok_T,Tiri_a,Tiri_b,Tiri_T
34,1.533,1.408,50,0.3991,0.59035864,27,1.162,1.992,,,,23,0.5956,0.912,15,-0.05208,0.6097,-0.2954,-2.413,0.5,-0.8187,-0.7463,0.27,0.3955,-1.227,0.58,0.3578,-0.8873,0.2274,,,
33,1.532,1.081,46,0.3991,0.461053944,25,1.162,1.969,,,,23,0.5956,0.7433,14,-0.0376,0.5392,-0.3167,-2.302,0.5,-0.7532,-1.701,0.27,0.5555,-1.766,0.58,0.3122,-0.5689,0.2223,,,
34,1.529,1.234,47,0.6668,0.461053944,22,1.325,1.829,,,,26,0.5746,0.6654,15,-0.0376,0.5454,-0.2076,-2.864,0.5,-0.7376,-1.817,0.27,0.5555,-1.766,0.58,0.2947,-0.6874,0.2204,,,
31,1.42,1.564,38,2.174,0.566752189,19,1.325,1.977,,,,25,0.5433,0.6646,14,0.02918,0.5183,-0.2076,-2.864,0.5,-0.7349,-1.425,0.27,0.5289,-1.733,0.58,0.3237,-0.708,0.2237,,,
32,1.42,1.312,36,2.174,0.566752189,19,1.316,1.82,,,,24,0.5433,0.6686,14,0.07459,0.5032,-0.2808,-2.701,0.5,-0.7349,-1.425,0.27,0.5289,-1.733,0.58,0.3237,-0.708,0.2237,,,
35,1.442,1.294,40,2.174,0.401009605,20,1.371,1.275,,,,30,0.5433,0.6164,16,0.1383,0.6388,-0.299,-2.746,0.5,-0.7024,-1.5,0.27,0.5686,-1.795,0.58,0.3918,-0.9459,0.2311,,,
30,1.442,1.28,37,1.089,0.572798434,20,1.371,0.724,,,,25,0.5711,0.6244,16,0.1119,0.6501,-0.299,-2.746,0.5,-0.7024,-1.5,0.27,0.5686,-1.795,0.58,0.4399,-0.8526,0.2361,,,
37,1.428,1.099,34,1.089,0.572798434,21,1.333,1.708,,,,22,0.5274,0.6862,14,0.1119,0.6232,-0.3328,-2.967,0.5,-0.6581,-1.728,0.27,0.4972,-1.658,0.58,0.3046,-1.599,0.1858,,,
33,1.449,1.062,38,1.51,0.726361931,18,1.166,1.818,,,,24,0.5181,0.6862,12,0.1119,0.6079,-0.07579,-2.769,0.5,-0.6581,-1.728,0.27,0.44,-1.65,0.58,0.1325,-2.747,0.2028,,,
38,1.449,0.8687,40,1.51,0.768230981,25,1.169,1.598,,,,19,0.4553,0.7535,10,0.1582,0.6242,-0.07579,-2.769,0.5,-0.6815,-1.587,0.27,0.3836,-1.662,0.58,0.1325,-2.747,0.2028,,,
31,1.449,0.8123,38,1.51,1.025725082,19,1.191,1.869,,,,23,0.5916,0.6076,14,0.1208,0.579,-0.07579,-2.769,0.5,-0.6489,-1.533,0.27,0.3835,-1.686,0.58,0.1325,-2.747,0.2028,,,
35,1.449,1.247,31,1.007,1.324078836,21,0.9663,1.216,,,,20,0.6746,0.7342,15,-0.07265,0.4856,-0.2337,-2.69,0.5,-0.6072,-1.534,0.27,0.3503,-1.57,0.58,0.1007,-2.766,0.1961,,,
29,1.491,1.11,30,1.007,1.281112107,20,0.9493,1.178,,,,22,0.663,0.5736,11,-0.07265,0.6762,-0.2023,-2.996,0.5,-0.6072,-1.534,0.27,0.3076,-1.622,0.58,0.117,-2.694,0.1953,,,
42,1.491,1.381,35,1.415,1.281112107,21,1.139,1.215,,,,22,0.652,0.5752,15,-0.07265,0.6844,-0.2037,-2.866,0.5,-0.6072,-1.534,0.27,0.3076,-1.622,0.58,0.1385,-2.617,0.202,,,
34,1.491,1.329,38,1.415,1.281112107,21,1.139,1.654,,,,28,0.6715,0.602,11,-0.1037,0.6011,-0.2447,-2.755,0.5,-0.5948,-1.504,0.27,0.3076,-1.622,0.58,0.09343,-2.462,0.2012,,,
36,1.491,0.7205,40,1.415,1.063126159,23,1.279,1.588,,,,22,0.6715,0.7063,13,-0.1575,0.8302,-0.2529,-2.437,0.5,-0.5948,-1.504,0.27,0.3518,-1.735,0.58,0.09343,-2.462,0.2012,,,
29,1.497,0.8874,31,1.415,1.139485666,19,1.359,1.525,,,,22,0.6715,0.7115,12,-0.008703,0.8352,-0.2529,-2.437,0.5,-0.5948,-1.504,0.27,0.3971,-1.712,0.58,0.07804,-2.51,0.2007,,,
35,1.497,0.9939,29,1.415,1.139485666,21,1.42,1.776,,,,19,0.6715,0.7733,13,-0.008703,0.9284,-0.2529,-2.437,0.5,-0.6051,-1.366,0.27,0.3971,-1.712,0.58,0.07804,-2.51,0.2007,,,
35,1.497,0.7978,29,1.882,1.139485666,23,1.22,1.32,,,,20,0.619,0.9119,13,-0.01666,0.9029,-0.2529,-2.437,0.5,-0.622,-1.143,0.27,0.3971,-1.712,0.58,0.1105,-2.548,0.1946,,,
34,1.416,0.7691,22,1.882,1.139485666,20,1.22,1.88,,,,25,0.5983,0.8309,12,-0.01666,0.9629,-0.2975,-2.631,0.5,-0.6176,-1.281,0.27,0.3914,-1.664,0.58,0.1601,-2.629,0.1989,,,
36,1.416,0.7057,25,1.882,1.139485666,20,1.206,1.294,,,,29,0.5983,0.9407,11,-0.01666,0.6943,-0.3177,-2.59,0.5,-0.6354,-1.163,0.27,0.3914,-1.664,0.58,0.1688,-2.531,0.1926,,,
35,1.499,0.7639,32,1.882,0.999309026,23,1.251,1.051,,,,28,0.5983,0.9476,14,-0.01666,0.6916,-0.2772,-2.266,0.5,-0.6354,-1.163,0.27,0.3914,-1.664,0.58,0.1375,-2.281,0.1926,,,
36,1.58,0.74,25,0.5073,1.035382849,23,1.251,1.214,,,,24,0.6285,0.8291,12,-0.03144,0.7075,-0.2772,-2.266,0.5,-0.6325,-1.157,0.27,0.4448,-1.781,0.58,0.111,-2.143,0.1937,,,
39,1.572,0.8575,28,0.5073,0.445312579,26,1.251,0.8753,,,,24,0.6219,0.6387,10,0.02353,0.6586,-0.3336,-2.13,0.5,-0.6179,-1.316,0.27,0.4448,-1.781,0.58,0.1042,-1.98,0.1968,,,
36,1.541,0.7187,30,-0.2851,0.556065737,24,1.239,1.373,,,,27,0.6219,0.7359,14,0.07671,0.6605,-0.3336,-2.13,0.5,-0.5967,-1.256,0.27,0.3945,-1.76,0.58,0.1042,-1.98,0.1968,,,
38,1.496,0.8188,26,0.864,0.451666274,19,1.239,1.248,,,,27,0.6286,0.6792,15,0.1177,0.5553,-0.3498,-2.204,0.5,-0.6171,-1.118,0.27,0.3915,-1.779,0.58,0.08802,-1.932,0.1937,,,
40,1.544,0.7676,30,0.7165,0.451666274,23,1.207,1.487,,,,26,0.6286,0.7798,14,0.01479,0.5587,-0.3476,-2.313,0.5,-0.6573,-1.181,0.27,0.4467,-1.667,0.58,0.09064,-1.946,0.1913,,,
35,1.544,0.8541,29,0.7165,0.490686706,25,0.9522,1.239,,,,29,0.6286,0.7225,15,0.01479,0.5852,-0.4079,-2.036,0.5,-0.6232,-1.17,0.27,0.4467,-1.667,0.58,0.01042,-2.064,0.1839,,,
46,1.524,0.8024,35,1.859,0.802364414,24,0.9522,1.055,,,,27,0.6286,0.7186,15,-0.09316,0.6352,0.05892,-2.229,0.5,-0.6465,-1.085,0.27,0.4467,-1.667,0.58,-0.01105,-1.855,0.1876,,,
42,1.632,0.8469,32,1.859,0.063484408,25,1.105,0.9729,,,,30,0.6286,0.8838,14,0.0008898,0.634,-0.001857,-2.196,0.5,-0.6465,-1.085,0.27,0.2535,-1.508,0.58,-0.02264,-1.794,0.1939,,,
40,1.632,0.8326,25,1.859,0.063484408,29,1.139,1.666,,,,23,0.6385,0.6082,14,0.03023,0.7643,0.02586,-2.54,0.5,-0.6465,-1.085,0.27,0.3041,-1.47,0.58,0.02473,-2.004,0.1927,,,
40,1.664,1.008,31,1.097,0.465166497,24,1.139,1.329,,,,29,0.6385,0.9045,20,0.05278,0.7281,0.01708,-2.311,0.5,-0.5791,-1.279,0.27,0.2859,-1.422,0.58,-0.0184,-1.909,0.1896,,,
38,1.664,0.8125,36,1.097,0.518709524,23,1.048,0.9366,,,,25,0.6118,0.7783,17,0.01132,0.6101,-0.001186,-2.186,0.5,-0.5791,-1.279,0.27,0.2859,-1.422,0.58,-0.02261,-1.986,0.1885,,,
39,1.661,1.186,41,1.097,0.518709524,24,1.099,0.9692,,,,35,0.6295,0.7727,15,0.01132,0.7656,-0.001186,-2.186,0.5,-0.5577,-1.316,0.27,0.2198,-1.266,0.58,-0.04425,-2.09,0.1969,,,
37,1.483,0.8613,36,1.097,0.635135753,23,1.162,1.209,,,,32,0.6295,0.6865,14,-0.05441,0.5801,-0.06958,-1.946,0.5,-0.5667,-1.625,0.27,0.2665,-1.25,0.58,-0.1099,-2.04,0.1952,,,
39,1.606,0.9121,44,-0.1528,0.635135753,20,1.161,1.599,,,,32,0.6295,0.7332,13,-0.05792,0.6053,0.03265,-1.983,0.5,-0.5667,-1.625,0.27,0.2646,-1.283,0.58,-0.1627,-2.08,0.1941,,,
41,1.633,1.071,44,0.3821,1.025079455,21,1.019,1.151,,,,39,0.5628,0.912,14,0.01183,0.6376,0.08239,-2.332,0.5,-0.5667,-1.625,0.27,0.2646,-1.283,0.58,-0.1715,-2.179,0.1913,,,
36,1.647,0.8035,37,0.3821,1.032084029,22,1.046,1.592,,,,25,0.5194,0.9114,14,-0.0185,0.5238,0.167,-2.573,0.5,-0.5667,-1.625,0.27,0.2646,-1.283,0.58,-0.2122,-2.104,0.1969,,,
40,1.647,0.8557,34,0.3821,1.032084029,21,1.216,1.367,,,,29,0.5194,0.8386,11,-0.0185,0.7769,0.1977,-2.67,0.5,-0.5667,-1.625,0.27,0.2646,-1.283,0.58,-0.2122,-2.104,0.1969,,,
39,1.647,1.159,31,0.9764,0.464139821,22,1.216,1.568,,,,29,0.5194,0.7918,11,-0.0185,0.7558,0.1977,-2.67,0.5,-0.5364,-1.768,0.27,0.3107,-1.504,0.58,-0.2712,-1.814,0.1974,,,
43,1.647,1.113,32,-0.3159,0.464139821,22,1.216,1.577,,,,30,0.5194,0.6974,10,-0.0185,0.548,0.1977,-2.67,0.5,-0.5713,-1.862,0.27,0.2735,-1.5,0.58,-0.3263,-1.662,0.2038,,,
43,1.457,1.17,33,-0.3159,0.281714063,22,1.181,1.863,,,,29,0.5193,0.8841,10,-0.0185,0.6538,0.1007,-2.51,0.5,-0.5561,-1.864,0.27,0.2735,-1.5,0.58,-0.3237,-1.688,0.2065,,,
35,1.457,1.121,34,0.3179,0.284388802,24,1.181,1.787,,,,21,0.5773,0.9474,14,-0.0006436,0.6262,0.1442,-2.396,0.5,-0.5749,-1.918,0.27,0.3663,-1.497,0.58,-0.3727,-1.893,0.1931,,,
36,1.454,0.9326,46,0.3179,0.575080416,24,1.35,1.848,,,,26,0.4481,0.7463,11,-0.04644,0.6103,0.1442,-2.396,0.5,-0.5529,-1.837,0.27,0.3681,-1.542,0.58,-0.3727,-1.893,0.1931,,,
49,1.512,0.9155,40,0.3179,0.515797638,26,1.382,1.89,,,,20,0.4471,0.9124,14,-0.06848,0.6006,0.1191,-2.413,0.5,-0.5147,-1.635,0.27,0.3681,-1.542,0.58,-0.3727,-1.893,0.1931,,,
37,1.435,1.075,45,-0.0903,0.329413423,27,1.382,1.95,,,,20,0.4291,0.9009,13,-0.06848,0.634,-0.01417,-3.026,0.5,-0.5147,-1.635,0.27,0.4436,-1.639,0.58,-0.3724,-1.752,0.1881,,,
46,1.463,1.005,36,-0.0903,0.343276623,31,1.462,1.774,,,,20,0.4291,0.869,15,-0.07391,0.7151,-0.01417,-3.026,0.5,-0.5118,-1.433,0.27,0.4799,-1.711,0.58,-0.4079,-1.895,0.182,,,
45,1.474,0.9639,31,-0.1743,1.355953691,22,1.455,1.862,,,,22,0.4291,0.8713,17,-0.1269,0.6571,-0.01417,-3.026,0.5,-0.5045,-1.596,0.27,0.4606,-1.848,0.58,-0.4565,-1.73,0.1873,,,
46,1.426,1.333,33,-0.168,1.355953691,25,1.507,1.812,,,,21,0.4291,0.7204,14,-0.1004,0.5928,-0.02296,-2.886,0.5,-0.4633,-1.613,0.27,0.5352,-1.857,0.58,-0.4565,-1.73,0.1873,,,
45,1.426,1.419,37,-0.3581,1.416309378,22,1.35,1.891,,,,22,0.4291,0.7316,14,-0.06093,0.5318,-0.06291,-2.802,0.5,-0.4472,-1.701,0.27,0.4966,-1.707,0.58,-0.4724,-2.631,0.232,,,
40,1.426,1.423,31,-0.3581,1.416309378,23,1.459,1.869,,,,23,0.4291,0.8065,11,-0.04326,0.6198,-0.06291,-2.802,0.5,-0.4578,-1.617,0.27,0.5333,-1.698,0.58,-0.2803,-2.003,0.1885,,,
48,1.398,1.363,28,-0.3581,1.416309378,24,1.353,1.887,,,,21,0.4291,1.026,14,0.01228,0.6332,-0.106,-2.59,0.5,-0.4514,-1.605,0.27,0.5333,-1.698,0.58,-0.2349,-2.069,0.1904,,,
43,1.398,1.305,44,-0.3581,1.642082824,20,1.353,1.961,,,,26,0.4291,0.7575,15,0.09981,0.5576,-0.106,-2.59,0.5,-0.4514,-1.605,0.27,0.5333,-1.698,0.58,-0.1654,-2.273,0.1904,,,
49,1.398,1.1,43,-0.08506,1.558372335,25,1.353,1.904,,,,25,0.4291,0.6347,18,0.1092,0.5904,-0.2253,-2.508,0.5,-0.4514,-1.605,0.27,0.5333,-1.698,0.58,-0.1654,-2.273,0.1904,,,
43,1.398,1.044,30,-0.08506,1.602963609,26,1.119,1.967,,,,29,0.4079,0.736,14,0.05719,0.6678,-0.2253,-2.508,0.5,-0.4514,-1.605,0.27,0.5333,-1.698,0.58,-0.1494,-2.258,0.1917,,,
44,1.402,0.9909,31,-0.08506,1.602963609,24,1.065,1.603,,,,24,0.3631,0.7069,16,0.05051,0.6965,-0.2253,-2.508,0.5,-0.422,-1.261,0.27,0.4856,-1.579,0.58,-0.1698,-2.125,0.1895,,,
43,1.402,0.8189,35,2.004,1.275448491,25,1.065,1.504,,,,21,0.3631,0.9917,17,0.1003,0.7015,-0.2253,-2.508,0.5,-0.4382,-1.301,0.27,0.4856,-1.579,0.58,-0.1698,-2.125,0.1895,,,
36,1.356,0.7557,42,2.004,1.275448491,22,1.215,1.826,,,,22,0.3631,0.7021,17,0.1003,0.5604,-0.2126,-2.239,0.5,-0.4253,-1.536,0.27,0.4245,-1.457,0.58,-0.2108,-1.971,0.1953,,,
40,1.376,0.8675,45,0.4882,1.032964711,23,1.215,1.654,,,,27,0.3631,0.8185,16,0.04468,0.6909,-0.204,-2.252,0.5,-0.4253,-1.536,0.27,0.4245,-1.457,0.58,-0.1822,-2.193,0.1987,,,
35,1.539,0.8336,37,0.4882,0.794418001,25,1.215,1.927,,,,31,0.3631,0.9575,14,0.04468,0.6478,-0.1746,-2.535,0.5,-0.4602,-1.582,0.27,0.4245,-1.457,0.58,-0.1919,-2.36,0.1983,,,
33,1.539,1.022,38,0.07058,0.88525546,22,1.063,1.361,,,,28,0.3619,0.7293,14,0.04468,0.648,-0.1746,-2.535,0.5,-0.4509,-1.802,0.27,0.4367,-1.502,0.58,-0.1919,-2.36,0.1983,,,
34,1.504,0.9913,37,-0.5133,0.88525546,23,1.063,1.439,,,,28,0.3319,0.8681,15,-0.009574,0.6138,-0.1913,-2.546,0.5,-0.4529,-1.803,0.27,0.4908,-1.482,0.58,-0.2157,-1.785,0.2157,,,
39,1.444,0.9603,40,-0.5133,0.117404983,21,1.103,1.307,,,,34,0.4324,0.8285,16,0.003495,0.6264,-0.1913,-2.546,0.5,-0.4452,-2.027,0.27,0.4983,-1.584,0.58,-0.2157,-1.785,0.2157,,,
41,1.444,0.8584,45,-0.5133,0.561046531,22,1.256,1.775,,,,33,0.3386,1.016,14,-0.07136,0.5611,-0.233,-2.476,0.5,-0.4452,-2.027,0.27,0.4983,-1.584,0.58,-0.1686,-1.92,0.218,,,
37,1.582,0.9648,44,-0.1917,0.379211819,21,1.111,1.523,,,,31,0.3267,1.01,14,-0.2119,0.5422,-0.233,-2.476,0.5,-0.4452,-2.027,0.27,0.5448,-1.778,0.58,-0.1526,-2.003,0.2143,,,
38,1.597,0.9551,49,-0.1917,0.430011128,20,1.082,1.53,,,,34,0.3267,1.042,14,-0.2119,0.6107,-0.233,-2.476,0.5,-0.4281,-2.228,0.27,0.5448,-1.778,0.58,-0.1185,-2.059,0.2064,,,
30,1.568,0.7841,54,0.02294,0.443293924,19,1.225,1.006,,,,30,0.3267,1.071,14,-0.2119,0.6078,-0.1934,-2.325,0.5,-0.4637,-2.204,0.27,0.4258,-1.538,0.58,-0.1776,-2.243,0.2027,,,
33,1.568,0.6894,53,0.02294,0.443293924,19,1.225,1.174,,,,33,0.3903,1.13,13,-0.1912,0.6135,-0.1934,-2.325,0.5,-0.4098,-2.368,0.27,0.4258,-1.538,0.58,-0.1657,-2.027,0.2026,,,
36,1.552,0.8428,45,0.02294,0.380940507,19,0.8952,1.048,,,,29,0.3032,0.8145,15,-0.1949,0.6412,-0.08923,-2.476,0.5,-0.4098,-2.368,0.27,0.4258,-1.538,0.58,-0.1502,-2.203,0.2066,,,
33,1.594,1.035,46,0.02294,0.485498139,21,0.8952,1.009,,,,27,0.3032,0.8329,12,-0.1949,0.6573,-0.08923,-2.476,0.5,-0.3007,-2.467,0.27,0.3453,-1.467,0.58,-0.07059,-2.449,0.1998,,,
35,1.44,0.7277,39,0.02294,0.51623987,23,1.094,1.402,,,,30,0.3032,1.023,10,-0.1724,0.6342,-0.03112,-2.357,0.5,-0.3419,-2.551,0.27,0.4132,-1.52,0.58,-0.07059,-2.449,0.1998,,,
32,1.44,0.8535,43,-0.1184,0.577690197,21,1.337,0.9529,,,,32,0.304,1.091,14,-0.1757,0.5703,0.1132,-2.065,0.5,-0.3635,-2.377,0.27,0.4264,-1.519,0.58,-0.07059,-2.449,0.1998,,,
33,1.44,0.7292,42,1.025,0.403353227,18,1.337,0.9532,,,,29,0.2614,0.7218,13,-0.09145,0.5225,0.1136,-2.092,0.5,-0.3466,-2.368,0.27,0.4257,-1.774,0.58,-0.1014,-2.534,0.1948,,,
32,1.44,0.6937,42,1.025,0.403353227,22,1.298,1.633,,,,30,0.2939,0.6981,9,-0.04451,0.6636,0.0938,-2.165,0.5,-0.3466,-2.368,0.27,0.4257,-1.774,0.58,-0.1014,-2.534,0.1948,,,
36,1.454,0.6101,37,1.025,0.466817812,22,1.298,1.684,,,,30,0.2939,0.6972,13,-0.01702,0.5134,0.0938,-2.165,0.5,-0.3466,-2.368,0.27,0.4589,-1.717,0.58,-0.204,-2.57,0.2002,,,
36,1.454,0.8215,45,1.025,0.804484209,23,1.275,1.87,,,,25,0.354,0.7567,13,0.1112,0.6313,0.06657,-2.096,0.5,-0.3577,-2.161,0.27,0.3629,-1.799,0.58,-0.204,-2.57,0.2002,,,
38,1.465,0.8572,41,1.025,0.66843703,21,1.265,1.742,,,,24,0.3775,0.9069,14,0.1173,0.6099,0.1079,-2.321,0.5,-0.3236,-2.035,0.27,0.3629,-1.799,0.58,-0.204,-2.57,0.2002,,,
36,1.465,0.6519,38,1.025,0.66843703,19,1.265,1.739,,,,27,0.3876,0.841,12,0.2327,0.695,0.1079,-2.321,0.5,-0.3586,-1.975,0.27,0.3629,-1.799,0.58,-0.2728,-2.495,0.2075,,,
49,1.543,0.7227,45,-0.2743,0.707607273,21,1.152,1.677,,,,31,0.3876,0.7685,11,0.1554,0.5496,0.1369,-2.342,0.5,-0.3586,-1.975,0.27,0.3629,-1.799,0.58,-0.3372,-2.256,0.2132,,,
32,1.543,0.8051,34,-0.09856,0.241708937,22,1.152,1.435,,,,19,0.3876,0.9566,12,0.2441,0.5828,0.1369,-2.342,0.5,-0.3586,-1.975,0.27,0.3086,-1.627,0.58,-0.3483,-2.136,0.209,,,
35,1.508,0.9164,39,-0.09856,0.225722197,22,1.152,1.974,,,,30,0.3876,0.7487,12,0.2441,0.5932,0.0809,-2.328,0.5,-0.3729,-1.956,0.27,0.3086,-1.627,0.58,-0.3588,-2.177,0.2063,,,
35,1.513,1.066,37,-0.09856,0.365067501,22,1.227,1.216,,,,23,0.3555,0.8443,13,0.2272,0.6166,0.03519,-2.327,0.5,-0.3096,-1.805,0.27,0.2864,-1.528,0.58,-0.3958,-2.26,0.2101,,,
34,1.513,1.026,49,-0.09856,0.435761781,21,1.227,1.426,,,,23,0.4968,0.9392,12,0.2403,0.5585,0.00379,-2.375,0.5,-0.3096,-1.805,0.27,0.4109,-1.563,0.58,-0.3468,-2.287,0.2117,,,
35,1.513,1.128,34,0.1934,0.635051054,22,1.227,1.446,,,,19,0.4404,0.9473,14,0.04862,0.5529,-0.1003,-2.522,0.5,-0.3767,-1.74,0.27,0.4352,-1.548,0.58,-0.3189,-2.282,0.2191,,,
36,1.353,1.106,36,0.1934,0.639408533,22,1.186,1.995,,,,23,0.4404,0.9263,13,0.04862,0.5447,-0.2117,-2.374,0.5,-0.3819,-1.585,0.27,0.4352,-1.548,0.58,-0.4102,-2.112,0.2153,,,
36,1.353,0.9961,38,0.1934,0.285649842,19,1.096,1.778,,,,19,0.4494,1.001,11,0.07436,0.5291,-0.2287,-2.617,0.5,-0.3809,-1.749,0.27,0.4352,-1.548,0.58,-0.3287,-2.261,0.2182,,,
36,1.419,0.8214,41,0.1934,0.360568934,21,1.095,1.543,,,,16,0.3468,0.8307,9,0.07436,0.4679,-0.2287,-2.617,0.5,-0.3682,-1.723,0.27,0.3701,-1.499,0.58,-0.3193,-2.01,0.2073,,,
36,1.498,0.7882,42,0.1934,0.359157204,19,1.209,1.449,,,,15,0.4214,0.734,12,0.07999,0.4405,-0.1353,-2.612,0.5,-0.4011,-1.713,0.27,0.4244,-1.62,0.58,-0.3193,-2.01,0.2073,,,
35,1.498,0.8323,43,0.1934,0.460968527,19,1.236,1.88,,,,18,0.4214,0.7813,12,-0.01706,0.4373,-0.163,-2.374,0.5,-0.3761,-1.91,0.27,0.4244,-1.62,0.58,-0.3243,-2.199,0.2043,,,
31,1.363,0.8742,31,1.113,0.460968527,21,1.338,1.225,,,,18,0.5116,0.806,11,-0.04847,0.6323,-0.1797,-2.518,0.5,-0.3707,-1.943,0.27,0.4244,-1.62,0.58,-0.3037,-2.576,0.2177,,,
37,1.385,0.9409,33,1.113,0.383841898,18,1.467,1.419,,,,17,0.4091,0.859,13,-0.0776,0.4167,-0.2243,-2.279,0.5,-0.3902,-2.044,0.27,0.4244,-1.62,0.58,-0.2403,-2.657,0.2158,,,
31,1.385,0.8422,40,1.185,0.373655007,22,1.467,1.531,,,,18,0.3802,0.823,11,-0.1385,0.5839,-0.2373,-2.241,0.5,-0.3902,-2.044,0.27,0.6739,-1.587,0.58,-0.2403,-2.657,0.2158,,,
33,1.385,0.7788,29,1.185,0.392283449,23,0.95,1.853,,,,20,0.3465,0.9622,14,-0.09015,0.4905,-0.2768,-2.379,0.5,-0.4044,-2.031,0.27,0.5944,-1.597,0.58,-0.2403,-2.657,0.2158,,,
32,1.332,0.8925,24,1.185,0.206365068,26,0.9765,1.777,,,,20,0.5,0.8889,17,-0.1585,0.6856,-0.2241,-2.265,0.5,-0.4044,-2.031,0.27,0.6075,-1.363,0.58,-0.2551,-2.428,0.2151,,,
30,1.332,0.8423,39,0.9102,0.257714577,26,0.9765,1.961,,,,16,0.5,0.8465,16,-0.1852,0.5968,-0.2506,-2.359,0.5,-0.3233,-2.227,0.27,0.5947,-1.38,0.58,-0.2879,-2.272,0.2169,,,
28,1.252,1.296,41,0.9102,0.487708728,27,0.9765,1.983,,,,17,0.5,0.8908,17,-0.1111,0.8472,-0.1876,-2.208,0.5,-0.3494,-2.33,0.27,0.5545,-1.424,0.58,0.006961,-1.96,0.2129,,,
33,1.275,1.145,31,-0.1548,0.487708728,23,1.099,1.798,,,,17,0.5417,0.7174,11,0.01292,0.5998,-0.1876,-2.208,0.5,-0.4263,-2.407,0.27,0.6973,-1.51,0.58,0.02172,-2.05,0.2191,,,
34,1.243,0.9365,30,-0.1548,0.492732453,25,1.208,1.844,,,,16,0.5417,1.017,14,0.002042,0.5657,-0.26,-1.815,0.5,-0.4238,-2.314,0.27,0.7515,-1.48,0.58,0.02172,-2.05,0.2191,,,
32,1.374,0.8937,31,-0.1548,0.48797294,24,1.286,1.881,,,,18,0.5417,0.5936,16,0.06786,0.6532,-0.26,-1.815,0.5,-0.3629,-1.71,0.27,0.7515,-1.48,0.58,0.01538,-1.983,0.2165,,,
32,1.374,0.8558,29,0.881,0.479148713,24,1.178,1.908,,,,20,0.5578,0.7049,18,0.07105,0.5363,-0.243,-2.073,0.5,-0.3629,-1.71,0.27,0.7624,-1.441,0.58,-0.04553,-1.882,0.2155,,,
32,1.407,0.9973,29,0.881,0.506961696,26,1.275,1.968,,,,20,0.5578,0.6062,17,-0.128,0.5566,-0.2364,-2.01,0.5,-0.3629,-1.71,0.27,0.6947,-1.496,0.58,-0.07453,-1.951,0.2067,,,
32,1.407,0.9246,20,0.6983,0.129045454,27,1.275,1.717,,,,20,0.5578,0.5986,17,-0.1779,0.511,-0.2247,-1.982,0.5,-0.3629,-1.71,0.27,0.6448,-1.432,0.58,-0.02221,-2.051,0.203,,,
29,1.407,0.8568,29,0.6983,0.129045454,30,1.313,1.736,,,,18,0.6639,0.8937,17,-0.09475,0.5242,-0.2247,-1.982,0.5,-0.3505,-1.257,0.27,0.6448,-1.432,0.58,-0.02163,-2.003,0.1958,,,
32,1.407,0.8019,28,0.6983,0.469962821,27,1.329,1.687,,,,18,0.6639,0.6356,13,-0.09056,0.7944,-0.2789,-1.967,0.5,-0.3505,-1.257,0.27,0.5601,-1.398,0.58,-0.0508,-1.928,0.1919,,,
33,1.352,0.8729,32,0.6983,0.448174367,28,1.329,1.961,,,,15,0.6639,0.6772,13,-0.2032,0.5877,-0.3234,-1.857,0.5,-0.3469,-1.469,0.27,0.6105,-1.523,0.58,0.008734,-2.104,0.1922,,,
35,1.365,0.9023,31,0.6983,0.551655702,28,1.394,1.873,,,,16,0.6639,0.8543,13,-0.1217,0.6254,-0.4463,-1.711,0.5,-0.3672,-1.467,0.27,0.5284,-1.126,0.58,0.005935,-2.15,0.1933,,,
33,1.365,0.9836,32,0.6983,0.266048103,24,0.9521,1.856,,,,18,0.6639,0.7708,13,-0.05304,0.6915,-0.3689,-1.531,0.5,-0.3672,-1.467,0.27,0.6007,-1.665,0.58,0.1247,-1.786,0.1852,,,
33,1.365,1.027,28,0.6983,0.266048103,28,1.355,1.098,,,,17,0.6639,1.04,16,-0.05304,0.6422,-0.3462,-1.47,0.5,-0.3672,-1.467,0.27,0.6046,-1.595,0.58,0.1247,-1.786,0.1852,,,
31,1.555,0.9442,28,0.1638,0.266048103,28,1.337,1.224,,,,20,0.6639,0.6114,16,-0.1377,0.6732,-0.3462,-1.47,0.5,-0.3656,-1.642,0.27,0.6046,-1.595,0.58,0.1302,-1.83,0.1872,,,
37,1.555,0.9146,26,-0.1634,0.266048103,27,1.24,0.965,,,,24,0.6639,0.6138,18,-0.2773,0.7451,-0.3229,-1.654,0.5,-0.4123,-1.593,0.27,0.6046,-1.595,0.58,0.09173,-1.883,0.1877,,,
37,1.513,0.743,24,0.1392,0.289656526,33,1.24,1.508,,,,21,0.6995,0.8406,11,-0.2359,0.754,-0.245,-1.696,0.5,-0.4008,-1.75,0.27,0.5466,-1.454,0.58,0.1259,-2.019,0.1916,,,
